Episode,Step,State_Moisture,State_Temperature,State_Sunlight,Action,Reward,Next_Moisture,Next_Temperature,Next_Sunlight,Epsilon
77,9,Wet,Optimal,Medium,Heater ON,7,Wet,High,Medium,0.05
77,10,Wet,High,Medium,Do nothing,4,Wet,High,Medium,0.05
77,11,Wet,High,Medium,Do nothing,4,Wet,High,Medium,0.05
77,12,Wet,High,Medium,Do nothing,4,Wet,High,Medium,0.05
77,13,Wet,High,Medium,Water Pump ON,-1,Wet,High,Medium,0.05
77,14,Wet,High,Medium,Water Pump ON,-1,Wet,High,Low,0.05
77,15,Wet,High,Low,Open shade curtains,0,Wet,High,Medium,0.05
77,16,Wet,High,Medium,Water Pump OFF,4,Optimal,High,Medium,0.05
77,17,Optimal,High,Medium,Do nothing,7,Optimal,High,Medium,0.05
77,18,Optimal,High,Medium,Do nothing,7,Optimal,High,Medium,0.05
77,19,Optimal,High,Medium,Do nothing,7,Optimal,High,Medium,0.05
77,20,Optimal,High,Medium,Do nothing,7,Optimal,High,Medium,0.05
77,21,Optimal,High,Medium,Heater ON,2,Optimal,High,Medium,0.05
77,22,Optimal,High,Medium,Heater ON,2,Optimal,High,Medium,0.05
77,23,Optimal,High,Medium,Do nothing,7,Optimal,High,Medium,0.05
77,24,Optimal,High,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
77,25,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
77,26,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
77,27,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
77,28,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
77,29,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
77,30,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
77,31,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
77,32,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
77,33,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
77,34,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
77,35,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Low,0.05
77,36,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.05
77,37,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
77,38,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
77,39,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
77,40,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
77,41,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
77,42,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
77,43,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
77,44,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
77,45,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
77,46,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
77,47,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
77,48,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
77,49,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,High,0.05
77,50,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.05
78,1,Wet,Low,High,Water Pump OFF,0,Wet,Low,High,0.05
78,2,Wet,Low,High,Water Pump OFF,0,Optimal,Low,Low,0.05
78,3,Optimal,Low,Low,Open shade curtains,3,Optimal,Low,Low,0.05
78,4,Optimal,Low,Low,Open shade curtains,3,Optimal,Low,Medium,0.05
78,5,Optimal,Low,Medium,Open shade curtains,7,Optimal,Low,High,0.05
78,6,Optimal,Low,High,Close shade curtains,3,Optimal,Low,Medium,0.05
78,7,Optimal,Low,Medium,Do nothing,7,Optimal,Low,Medium,0.05
78,8,Optimal,Low,Medium,Do nothing,7,Optimal,Low,Medium,0.05
78,9,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
78,10,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,11,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,12,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,13,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,14,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,15,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,16,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,17,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,18,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,19,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,20,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,21,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,22,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,23,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,24,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,25,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,26,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,27,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,28,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,29,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,30,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,31,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,32,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,33,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,34,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,35,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,36,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.05
78,37,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
78,38,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,39,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,High,0.05
78,40,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.05
78,41,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,42,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.05
78,43,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
78,44,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,45,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,46,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,47,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,48,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,49,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
78,50,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,1,Dry,Low,Medium,Close shade curtains,4,Dry,Low,Low,0.05
79,2,Dry,Low,Low,Heater OFF,0,Dry,Optimal,Low,0.05
79,3,Dry,Optimal,Low,Heater OFF,3,Dry,Optimal,Low,0.05
79,4,Dry,Optimal,Low,Heater OFF,3,Dry,Low,Low,0.05
79,5,Dry,Low,Low,Heater OFF,0,Dry,Optimal,Low,0.05
79,6,Dry,Optimal,Low,Heater OFF,3,Dry,Low,Low,0.05
79,7,Dry,Low,Low,Heater OFF,0,Dry,Optimal,Low,0.05
79,8,Dry,Optimal,Low,Heater OFF,3,Dry,Low,Low,0.05
79,9,Dry,Low,Low,Heater OFF,0,Dry,Low,Low,0.05
79,10,Dry,Low,Low,Water Pump ON,0,Optimal,Low,Low,0.05
79,11,Optimal,Low,Low,Heater OFF,3,Optimal,Optimal,Low,0.05
79,12,Optimal,Optimal,Low,Heater OFF,6,Optimal,Low,Low,0.05
79,13,Optimal,Low,Low,Heater OFF,3,Optimal,Optimal,Medium,0.05
79,14,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,15,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,16,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,17,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,18,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,19,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,High,0.05
79,20,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.05
79,21,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,22,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,23,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,High,0.05
79,24,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.05
79,25,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,26,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,27,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,28,Optimal,Optimal,Medium,Water Pump OFF,10,Dry,Optimal,Medium,0.05
79,29,Dry,Optimal,Medium,Water Pump OFF,5,Dry,Optimal,Medium,0.05
79,30,Dry,Optimal,Medium,Water Pump OFF,5,Optimal,Optimal,Medium,0.05
79,31,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,32,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,33,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,34,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,35,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,36,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,37,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,38,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,39,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,40,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,41,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,42,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,43,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,44,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,45,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,46,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,47,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,48,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,49,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
79,50,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,High,0.05
80,1,Dry,High,Low,Water Pump OFF,-2,Optimal,High,Low,0.05
80,2,Optimal,High,Low,Heater OFF,3,Optimal,Optimal,Low,0.05
80,3,Optimal,Optimal,Low,Heater OFF,6,Optimal,Low,Low,0.05
80,4,Optimal,Low,Low,Heater OFF,3,Optimal,Optimal,Low,0.05
80,5,Optimal,Optimal,Low,Do nothing,6,Optimal,Optimal,Low,0.05
80,6,Optimal,Optimal,Low,Do nothing,6,Optimal,Optimal,Low,0.05
80,7,Optimal,Optimal,Low,Do nothing,6,Optimal,Optimal,Low,0.05
80,8,Optimal,Optimal,Low,Do nothing,6,Optimal,Optimal,Low,0.05
80,9,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.05
80,10,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,11,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,12,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,13,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,14,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,15,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,16,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,17,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,18,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,19,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,20,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,21,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,22,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,23,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,24,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,25,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,26,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,27,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,28,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,29,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,30,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,31,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,32,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,33,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,34,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,35,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,36,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,37,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,38,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,39,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,40,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,41,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,42,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Low,0.05
80,43,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.05
80,44,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,45,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,46,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,47,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,48,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,49,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
80,50,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,1,Dry,High,Medium,Water Pump OFF,2,Optimal,High,Medium,0.05
81,2,Optimal,High,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
81,3,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,4,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Low,0.05
81,5,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Low,0.05
81,6,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.05
81,7,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,8,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,9,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,10,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,11,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,12,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,13,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,14,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,15,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,16,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,17,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,18,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,19,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,20,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,21,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.05
81,22,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
81,23,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,24,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,25,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,26,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,27,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,28,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,29,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,30,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,31,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,32,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,33,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,34,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,35,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,36,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,37,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,38,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,39,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,40,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,41,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,42,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,43,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,44,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,45,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,46,Optimal,Optimal,Medium,Close shade curtains,10,Optimal,Optimal,Low,0.05
81,47,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.05
81,48,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,49,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
81,50,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,1,Optimal,Low,Low,Heater OFF,3,Optimal,Optimal,Low,0.05
82,2,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.05
82,3,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,4,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,High,0.05
82,5,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.05
82,6,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,7,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,8,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,9,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,10,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,11,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Optimal,Medium,0.05
82,12,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.05
82,13,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
82,14,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.05
82,15,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
82,16,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Optimal,Medium,0.05
82,17,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.05
82,18,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
82,19,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,20,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,21,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,22,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,23,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,24,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,25,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,26,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,27,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,28,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,29,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,30,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,31,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,32,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,33,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,34,Optimal,Optimal,Medium,Heater OFF,10,Optimal,Low,Medium,0.05
82,35,Optimal,Low,Medium,Heater OFF,7,Optimal,Optimal,Medium,0.05
82,36,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,37,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,38,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,39,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,40,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,41,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,42,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,43,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,44,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,45,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,46,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,47,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
82,48,Optimal,Optimal,Medium,Water Pump ON,10,Wet,Optimal,Medium,0.05
82,49,Wet,Optimal,Medium,Water Pump OFF,7,Optimal,Optimal,Medium,0.05
82,50,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
83,1,Wet,Optimal,High,Water Pump OFF,3,Optimal,Optimal,Medium,0.05
83,2,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
83,3,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Low,0.05
83,4,Optimal,Optimal,Low,Open shade curtains,6,Optimal,Optimal,Medium,0.05
83,5,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
83,6,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
83,7,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
83,8,Optimal,Optimal,Medium,Water Pump OFF,10,Dry,Optimal,Medium,0.05
83,9,Dry,Optimal,Medium,Water Pump OFF,5,Optimal,Optimal,Medium,0.05
83,10,Optimal,Optimal,Medium,Water Pump OFF,10,Dry,Optimal,Medium,0.05
83,11,Dry,Optimal,Medium,Water Pump OFF,5,Optimal,Optimal,Medium,0.05
83,12,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
83,13,Optimal,Optimal,Medium,Open shade curtains,10,Optimal,Optimal,High,0.05
83,14,Optimal,Optimal,High,Close shade curtains,6,Optimal,Optimal,Medium,0.05
83,15,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
83,16,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
83,17,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
83,18,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
83,19,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
83,20,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
83,21,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
83,22,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
83,23,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
83,24,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
83,25,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
83,26,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
83,27,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
83,28,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
83,29,Optimal,Optimal,Medium,Do nothing,10,Optimal,Optimal,Medium,0.05
